seq,名称EN,名称CN,展厅,类别,对象类型,同类组,组内件数,HS,IU,VI,VA,CE,ER,Q,D,G,CR,Core,V3旧tier,V3新tier,是否变化,判定说明,证据可信度,评分依据,CR理由,S-ness理由
399,Hanuman Revealing Rama and Sita in his Heart,,,South Asian Art,object,印度宗教叙事艺术,1,7,6,7,7.5,8,0,7,9,6,7.400,7.015,,B,变,Core 7.015 落在 5.5–7.19,high,哈奴曼胸中显现罗摩与悉多的图像集中呈现印度教信仰和史诗叙事，题材易于产生体验吸引力，但艺术家不详、单件艺术史地位有限。,组内唯一对象，作为印度宗教叙事艺术代表，题材与表现形式均无同组重复；虽非 PEM 海事或亚洲外销艺术核心，但可补充南亚宗教视觉叙事。,
400,Devotee of Krishna,,,South Asian Art,object,印度宗教泥塑,1,7.5,7,7,7.5,8,0,7.5,8.5,7.5,7.800,7.405,,A,变,Core 7.405 落在 7.2–8.49,high,克里希纳纳加尔泥塑体现孟加拉宗教民俗传统，并保留1823年早期跨洋收藏的历史线索，兼具地方工艺与博物馆史叙事价值。,组内唯一对象，作为约1823年入藏的克里希纳纳加尔未烧黏土宗教人物，在本馆印度宗教泥塑类别中具有较高的唯一性与代表性。,
401,Portrait of Captain William B. Aiken,,,,object,18—19世纪人物肖像画,7,5.5,5.5,5.5,5.5,6,0,5.5,3.5,5.5,4.900,5.515,,B,变,Core 5.515 落在 5.5–7.19,low,1800年的船长肖像可联系新英格兰海事社会史，但艺术家和人物背景均不明确，现有信息不足以支持较高的艺术史或体验优先级。,组内属于一般性人物肖像，缺乏已知艺术家或显著历史地位，和同类作品重复度较高。,
402,Portrait of Charlotte Story Forrester,,,,object,18—19世纪人物肖像画,7,8,5.5,7,6.5,6.5,0,8.5,7,6.5,7.650,6.740,,B,变,Core 6.740 落在 5.5–7.19,medium,Gilbert Stuart是美国早期肖像画的一流画家，作品艺术史地位较强，但被画者知名度有限且不属于PEM最具辨识度的身份核心。,组内品质与艺术家地位仅次于汉密尔顿肖像，吉尔伯特·斯图尔特使其具有较强典范性，但题材独特性居中。,
403,Portrait of Nancy Blood Story,,,,object,18—19世纪人物肖像画,7,5.5,5.5,5.5,5.5,5.5,0,5.5,2.5,5,4.500,5.400,,C,变,Core 5.400 < 5.5,low,1835年的早期肖像具有一般社会史资料价值，但艺术家、人物经历和特殊收藏背景均未明确，难以形成强烈的参观优先级。,组内代表性最低之一，现有信息未显示突出的艺术家或历史叙事价值，与一般19世纪人物肖像重复明显。,
404,View of the Northfields (North Salem) and Beverly,,,,object,18—19世纪新英格兰风景画,1,6,7,6.5,6,7,0,6,8,6,6.600,6.535,,B,变,Core 6.535 落在 5.5–7.19,low,North Salem与Beverly的地方景观能连接塞勒姆区域历史和土地变迁，但艺术家不明，且尚无证据表明其为顶级风景名作。,组内唯一对象，作为1800年前后新英格兰地方风景画具有本馆同类唯一性；品质与典范性中等，但塞勒姆及周边地景能补充本馆地方史与早期美国叙事。,
405,Portrait of William Pepperrell,,,,object,18—19世纪人物肖像画,7,7.5,6.5,6.5,6,7.5,0,7.5,6.5,7.5,7.200,6.845,,B,变,Core 6.845 落在 5.5–7.19,medium,John Smibert是美国殖民时期重要肖像画家，William Pepperrell又关联新英格兰殖民与军事史，因此具有较好的区域历史叙事价值。,组内属较重要的殖民时期新英格兰人物肖像，斯米伯特与佩珀雷尔共同补足地区早期历史叙事。,
406,John Quincy Adams by Charles Osgood,,,,object,18—19世纪人物肖像画,7,7,6.5,6,6.5,7.5,0,7,5.5,8,6.750,6.700,,B,变,Core 6.700 落在 5.5–7.19,medium,John Quincy Adams的总统身份提供明确的美国政治与新英格兰历史叙事，但画家Charles Osgood的艺术史地位和现场视觉冲击相对有限。,组内艺术典范性中上，但约翰·昆西·亚当斯的国家政治史价值突出，叙事补位高于多数同组作品。,
407,Portrait of Alexander Hamilton,,,,object,18—19世纪人物肖像画,7,8.5,6.5,7.5,7.5,8.5,0,9,8.5,8,8.650,7.715,,A,变,Core 7.715 落在 7.2–8.49,medium,John Trumbull与Alexander Hamilton分别代表美国早期重要肖像艺术和建国人物，历史教育价值与游客辨识度都很强，但并非PEM海事或亚洲收藏的核心标志。,组内综合代表性最高，特朗布尔绘制的汉密尔顿肖像兼具国家历史叙事与人物辨识度。,
408,Portrait of Henry Carwick,,,,object,18—19世纪人物肖像画,7,7,8,6.5,6.5,8,0,7,8,7,7.300,7.280,,A,变,Core 7.280 落在 7.2–8.49,medium,这件早期肖像带有Foeiqua名下的跨文化贸易线索，能连接PEM的海事史与亚洲艺术语境；但艺术家及人物资料仍较有限。,组内独特性仅次于核心代表作，艺术家与人物组合较少重复，能补充主流美国肖像史之外的视角。,
409,View of Courthouse Square,,,,object,新英格兰地方风景油画,1,5,4,5,4,5,0,6.5,8.5,7.5,7.300,4.830,,C,变,Core 4.830 < 5.5,low,仅凭标题、1815年及媒材判断为地方城市景观，具一定历史记录价值，但艺术家和具体语境不明。,组内唯一对象，1815年的新英格兰地方城市景观具有早期地域记录的代表性，非重复性高，并能补足塞勒姆及新英格兰地方社会叙事。,
410,Portrait of Abraham Prescott Jr.,,,,object,美国肖像油画,6,4,3,4,3,4,0,4,3,5,3.900,3.590,,C,变,Core 3.590 < 5.5,low,这是1842年的常规人物肖像，现有资料未显示画家、被画者或作品具有更高层级的艺术与地方史意义。,组内代表性最低：地方性19世纪肖像可补充区域社会史，但艺术家与人物的典范性及独特性均弱于其余对象。,
411,Portrait of Nathaniel Hawthorne,,,,object,美国肖像油画,6,7,7,5,7,7,0,7,6,8,6.900,6.690,,B,变,Core 6.690 落在 5.5–7.19,medium,纳撒尼尔·霍桑是塞勒姆最重要的文学关联人物之一，肖像具有较强地方身份、人物辨识度和文学史叙事价值。,组内第二梯队：名人文学肖像的叙事价值突出，为PEM补足塞勒姆文化史，但艺术典范性略逊于Stuart。,
412,Portrait of Jane Shattuck,,,,object,美国肖像油画,6,6,4,6,5,5,0,7,5,5,6.000,5.200,,C,变,Core 5.200 < 5.5,medium,弗兰克·韦斯顿·本森是重要美国画家，但这件1904年肖像本身未显示出其代表作或PEM身份标志性。,组内中位：Frank Weston Benson提供美国艺术史代表性，但相较Stuart名作与Hawthorne名人肖像，组内独特性和叙事补位较弱。,
413,Shoes 134356.1253AB,,,,object,历史鞋履,1,4,3,4,4,5,0,5,7,3,5.200,4.020,,C,变,Core 4.020 < 5.5,low,1920年的皮革与丝织鞋履可说明服饰和日常生活史，但标题和资料不足以支持其稀有性或突出艺术价值。,组内唯一对象，1920年皮革与丝织物鞋履具一定时代代表性和材质特色，但对PEM核心海事及亚洲外销叙事的补位作用有限。,
414,"The Captain, by Gilbert Gaul",,,,object,美国历史与军事题材油画,1,6,4,6,5,6,0,6,8,3,6.000,5.350,,C,变,Core 5.350 < 5.5,medium,吉尔伯特·高尔以美国军事和历史题材见长，作品有叙事性与一定视觉吸引力，但并非PEM核心身份门类中的顶点。,组内唯一对象，因此在美国历史与军事题材油画中承担唯一代表位；但相较PEM的海事、亚洲外销艺术与大洋洲核心叙事，补位价值有限。,
415,After the Storm,,,,object,美国风景油画,1,6,4,6,5,5,0,6,8,3,6.000,5.200,,C,变,Core 5.200 < 5.5,medium,本森是重要美国画家，风暴后的景象具明确视觉主题，但现有资料未表明该作是其关键代表作。,组内唯一的美国风景油画，因无同类对象分摊代表性而取较高D；但在PEM以海事、亚洲外销艺术和东亚收藏为核心的叙事中补位价值有限。,
416,Timothy Fitch by Joseph Blackburn,,,,object,美国肖像油画,6,6,5,5,5,6,0,6,4,6,5.400,5.390,,C,变,Core 5.390 < 5.5,medium,约瑟夫·布莱克本的1768年新英格兰肖像可连接早期殖民社会与区域人物史，但作品的全国性重要度有限。,组内靠后：18世纪肖像及Joseph Blackburn具有历史价值，并能补充早期殖民地语境，但同类肖像重复度较高。,
417,Portrait of Elizabeth Chipman Gray,,,,object,美国肖像油画,6,8,5,7,6,6,0,8,7,7,7.500,6.450,,B,变,Core 6.450 落在 5.5–7.19,medium,吉尔伯特·斯图亚特是美国肖像画史上的一流画家，作品具有较高艺术史价值，但PEM的美国主流艺术并非其不可替代核心。,组内并列第一梯队：同为Gilbert Stuart作品，品质突出，但与William Gray成对而在独特性上略低。,
418,Portrait of William Gray,,,,object,美国肖像油画,6,8,6,7,6,7,0,8,8,8,8.000,6.900,,B,变,Core 6.900 落在 5.5–7.19,medium,斯图亚特的肖像艺术达到国家级重要性，而威廉·格雷作为商贸人物还能联系新英格兰商业与海事社会史。,组内代表性最高：Gilbert Stuart名家肖像兼具塞勒姆商贸叙事补位，作为成对肖像中更具独特性的核心对象。,
419,Cage of la Corriveau,,,,object,刑罚与司法历史器物,1,8,4,8,8,8,0,9,10,8,9.100,7.110,,B,变,Core 7.110 落在 5.5–7.19,high,1763年的拉科里沃绞刑笼是极罕见且具有强烈现场感的司法与殖民社会遗物，故事性和教育价值都很高。,组内唯一对象，且为18世纪加拿大著名刑罚遗物，在本馆司法与殖民社会叙事中具有罕见的实物代表性，因此D取最高。,
420,Plate with the coat of arms of Willem van Outhoorn,,,,object,亚洲外销漆器,1,8,8.5,8,7.5,9,0,8.5,9.2,8.5,8.710,8.271,,A,变,Core 8.271 落在 7.2–8.49,medium,这件结合东亚漆艺、贵金属装饰与荷兰东印度公司高官徽章的器物，直接呈现跨文化贸易，正契合PEM的亚洲外销艺术与海事身份。,组内唯一对象，作为1700年前后带荷兰总督徽章的金银木胎外销漆器，兼具高等级工艺与鲜明海贸身份，代表性最高。,
421,Sweetmeat set with the coat of arms of Johannes Camphuys,,,,object,亚洲外销瓷器,5,7.5,8,7,7,8.5,0,7.8,6.0,7.0,7.100,7.585,,A,变,Core 7.585 落在 7.2–8.49,medium,1700年前后的带荷兰东印度总督约翰内斯·坎普惠斯徽章甜食套，能集中呈现亚洲外销瓷、殖民贸易与精英消费的交汇。,Camphuys家族徽章具有明确委托者信息，但仍属徽章外销瓷类型，在组内非重复性和叙事补位价值偏后。,
422,Dish/Charger with the IHS cipher for Christ,,,,object,亚洲外销瓷器,5,8.5,8.5,6.5,7,9,0,8.6,7.0,7.5,7.900,7.990,,A,变,Core 7.990 落在 7.2–8.49,medium,1600年的IHS基督教徽记瓷盘体现早期基督教传播与亚洲制瓷外销网络，叙事和馆藏语境价值很高。,IHS基督教纹章体现早期跨文化传播，品质和年代突出，但与组内其他外销贸易主题相比补位性居中。,
423,Charger with a view of Xiamen (Amoy),,,,object,亚洲外销瓷器,5,7.5,8,7.5,8,8.5,0,8.2,9.0,9.2,8.640,7.964,,A,变,Core 7.964 落在 7.2–8.49,medium,描绘厦门景观的外销瓷盘直接连接塞勒姆海事贸易传统、中国港口城市与跨海交流。,组内以厦门港景观最直接呈现塞勒姆远洋贸易与亚洲外销瓷的海事叙事，代表性居首。,
424,Kuka'ilimoku E12071,,,,object,夏威夷传统器物,2,8,8.5,8.5,8.5,8.5,0,9.5,9,8.5,9.150,8.465,,A,变,Core 8.465 落在 7.2–8.49,medium,1825年的Kuka'ilimoku木雕与夏威夷重要神祇和宗教传统相关，是PEM大洋洲身份语境中的强识别性对象。,组内首位：作为夏威夷重要神祇库卡伊利莫库的木雕形象，宗教与文化代表性最强，且在本组中最具标志性、非重复性最高。,
425,Leiomano E19679,,,,object,夏威夷传统器物,2,7,7,8,8,7.5,0,8,6.5,7.5,7.450,7.420,,A,变,Core 7.420 落在 7.2–8.49,medium,带鲍鱼、铜、牙齿和木材的Leiomano体现夏威夷武器制作、材料组合和战士文化，视觉冲击较强。,组内次位：鲨鱼齿武器兼具战士文化与工艺特色，但相较库卡伊利莫库的神祇形象代表性略弱，因同组比较下调其独特性分。,
426,Sioux baby carrier E21292,,,,object,北美原住民婴儿背袋,1,5.5,4.5,7,7,6.5,0,6.5,8,6.5,6.950,5.995,,B,变,Core 5.995 落在 5.5–7.19,medium,1875年的苏族婴儿背袋可说明北美原住民家庭生活与装饰传统，但在PEM核心身份中不可替代性有限。,组内唯一对象，作为1875年的苏族婴儿背袋，在本馆北美原住民婴儿背袋类别中具有最高的代表性与非重复性，但对PEM海事及亚洲外销艺术主线的补位价值属中等。,
427,Djilakons mask,,,,object,西北海岸仪式木雕,1,8,7.5,8.5,8.5,8.5,0,8.5,9,8,8.550,8.155,,A,变,Core 8.155 落在 7.2–8.49,medium,1820年的Djilakons彩绘木面具属于西北海岸仪式性视觉传统，兼具鲜明形象、神话叙事和区域文化价值。,组内唯一对象，作为西北海岸仪式木雕具有最高代表性与本馆不可替代的独特性，并补充太平洋沿岸原住民文化叙事。,
428,Nguru E5520,,,,object,毛利传统木雕器物,1,7.5,7,7.5,7.5,8,0,8.0,9.0,8.5,8.400,7.540,,A,变,Core 7.540 落在 7.2–8.49,medium,1805年的Nguru木制器物带鲍鱼装饰，能够说明毛利雕刻、材料观念与仪式或音乐文化。,组内唯一对象，作为约1805年的毛利传统木雕器物，兼具较高典范性与本馆大洋洲叙事中的稀缺补位价值。,
429,Jagannatha-E7626,,,,object,南亚宗教陶塑,1,7,5.5,6.5,7,8,0,7,8.5,6.5,7.350,6.735,,B,变,Core 6.735 落在 5.5–7.19,medium,1815年的Jagannatha陶塑与印度东部重要宗教崇拜传统相关，教育叙事价值高于其单件艺术稀有性。,组内唯一对象，作为1815年南亚宗教陶塑代表，类型稀有且非重复性高；但在PEM海事与东亚叙事中属补充性环节。,
430,Kutch blouse E77824,,,,object,古吉拉特女性刺绣服饰,1,6.5,5.5,8,7.5,7,0,7,8.5,7.5,7.550,6.805,,B,变,Core 6.805 落在 5.5–7.19,medium,Ahir女性刺绣上衣结合镜饰、彩线和多种织物，能直观呈现古吉拉特服饰工艺与身份表达。,组内唯一对象，作为阿希尔族古吉拉特女性镜饰刺绣服饰，具有较高的类别代表性与非重复性，并补充馆内南亚纺织文化叙事。,
431,european family,,,,object,亚洲外销瓷器,5,5.5,4.5,6,5.5,6.5,0,5.5,3.0,4.5,4.550,5.380,,C,变,Core 5.380 < 5.5,medium,1800年前后的瓷质欧洲家庭形象可涉及跨文化消费与外销市场，但现有名称不足以支持其为稀有杰作。,欧洲家庭图样缺少鲜明贸易地点、机构或跨文化线索，在组内最为常规，重复性最高。,
432,Charger with VOC emblem,,,,object,亚洲外销瓷器,5,7.5,8.5,7.5,8,8.5,0,8.0,8.0,8.8,8.160,8.041,,A,变,Core 8.041 落在 7.2–8.49,medium,带VOC徽记的瓷盘将荷兰东印度公司、亚洲外销生产和塞勒姆海事贸易史直接连接起来。,VOC徽章明确连接荷兰东印度公司贸易体系，在组内独特性与PEM海贸身份价值仅次于厦门港景观。,
433,Ropework beckets M10698,,,,object,船舶绳工艺,1,5,6,5,5,6,0,7,9,8,7.800,5.680,,B,变,Core 5.680 落在 5.5–7.19,medium,1875年的绳索、皮革与彩绘工艺品体现船舶劳动和装饰传统，但单件的用途、来源与独特性不明。,组内唯一的船舶绳工艺对象，1875年的皮革、彩绘与绳结结合具有较强非重复性，并补充PEM海事贸易与船上工艺叙事。,
434,"An unsigned, undated astrolabe with an unusual rete",,,,object,航海天文仪器,1,7,6,6,6,7,0,7,9,8,7.800,6.530,,B,变,Core 6.530 落在 5.5–7.19,medium,黄铜星盘属于具有重要科学史和航海史价值的器物，异常rete增加了技术与观赏上的辨识度，但无署名且年代不明。,组内唯一对象，且带有不寻常的星盘网结构，代表性与非重复性最高；虽无作者和年代信息，仍能补足PEM海事与航海技术叙事。,
